Epoch, Step, Loss, Lr, Time
8, 161, 1.9107, 0.000466, 545.73
8, 181, 1.9304, 0.000466, 603.66
8, 201, 1.9548, 0.000466, 684.20
8, 221, 1.8841, 0.000466, 771.31
8, 241, 2.0114, 0.000466, 859.08
8, 261, 2.0637, 0.000466, 921.31
8, 281, 1.8693, 0.000466, 979.42
8, 301, 2.1187, 0.000466, 1037.34
8, 321, 2.0425, 0.000466, 1095.54
8, 341, 1.9178, 0.000465, 1153.64
8, 361, 1.9916, 0.000465, 1211.87
8, 381, 1.9189, 0.000465, 1286.55
8, 401, 2.0282, 0.000465, 1373.75
8, 421, 2.1390, 0.000465, 1461.26
8, 441, 2.1009, 0.000465, 1530.00
8, 461, 1.9801, 0.000465, 1587.96
8, 481, 2.2851, 0.000465, 1645.94
8, 501, 2.1880, 0.000465, 1704.03
8, 521, 2.0459, 0.000465, 1762.09
8, 541, 2.0980, 0.000465, 1820.06
8, 561, 2.1578, 0.000465, 1888.79
8, 581, 1.7064, 0.000465, 1976.22
8, 601, 2.1839, 0.000465, 2063.79
8, 621, 1.9357, 0.000465, 2137.89
8, 641, 2.3105, 0.000465, 2196.05
8, 661, 2.3464, 0.000464, 2254.20
8, 681, 1.9965, 0.000464, 2312.29
8, 701, 1.9201, 0.000464, 2370.46
8, 721, 2.3576, 0.000464, 2428.65
8, 741, 2.1566, 0.000464, 2492.92
8, 761, 2.0518, 0.000464, 2580.23
8, 781, 1.7997, 0.000464, 2667.61
8, 801, 2.0721, 0.000464, 2746.75
8, 821, 2.0545, 0.000464, 2804.80
8, 841, 2.1436, 0.000464, 2862.57
8, 861, 2.0768, 0.000464, 2920.89
8, 881, 2.4387, 0.000464, 2979.16
8, 901, 2.1525, 0.000464, 3037.47
8, 921, 2.3541, 0.000464, 3095.91
8, 941, 2.0468, 0.000464, 3177.15
8, 961, 2.1710, 0.000464, 3264.08
8, 981, 2.2851, 0.000464, 3351.57
8, 1001, 2.2273, 0.000463, 3413.22
8, 1021, 2.0208, 0.000463, 3471.23
8, 1041, 2.2213, 0.000463, 3528.65
8, 1061, 2.1676, 0.000463, 3585.52
8, 1081, 1.9703, 0.000463, 3642.42
8, 1101, 2.1935, 0.000463, 3699.37
8, 1121, 2.0354, 0.000463, 3765.32
8, 1141, 1.8352, 0.000463, 3851.47
8, 1161, 2.2519, 0.000463, 3937.80
8, 1181, 1.9200, 0.000463, 4015.93
8, 1201, 2.1841, 0.000463, 4072.79
8, 1221, 2.1484, 0.000463, 4129.81
8, 1241, 2.0594, 0.000463, 4186.59
8, 1261, 1.9214, 0.000463, 4243.57
8, 1281, 2.1574, 0.000463, 4300.61
8, 1301, 2.0158, 0.000462, 4357.60
8, 1321, 2.0275, 0.000462, 4440.23
8, 1341, 2.4444, 0.000462, 4526.60
8, 1361, 2.0069, 0.000462, 4613.19
8, 1381, 2.0878, 0.000462, 4674.42
8, 1401, 2.1948, 0.000462, 4731.15
8, 1421, 2.0598, 0.000462, 4788.28
8, 1441, 2.0057, 0.000462, 4845.25
8, 1461, 2.0716, 0.000462, 4902.30
8, 1481, 2.3399, 0.000462, 4959.19
8, 1501, 2.2058, 0.000462, 5033.18
8, 1521, 1.8977, 0.000462, 5118.81
8, 1541, 2.1331, 0.000462, 5204.87
8, 1561, 2.3416, 0.000462, 5274.89
8, 1581, 2.0045, 0.000462, 5331.66
8, 1601, 2.1566, 0.000462, 5388.54
8, 1621, 2.1871, 0.000461, 5445.37
8, 1641, 2.2596, 0.000461, 5502.13
8, 1661, 2.4568, 0.000461, 5559.23
8, 1681, 2.1395, 0.000461, 5625.35
8, 1701, 2.0656, 0.000461, 5711.53
8, 1721, 2.0612, 0.000461, 5797.46
8, 1741, 2.0871, 0.000461, 5875.64
8, 1761, 1.9488, 0.000461, 5932.29
8, 1781, 2.2045, 0.000461, 5989.05
8, 1801, 2.1436, 0.000461, 6045.77
8, 1821, 2.1465, 0.000461, 6102.62
8, 1841, 2.4511, 0.000461, 6159.50
8, 1861, 2.1352, 0.000461, 6216.34
8, 1881, 2.0892, 0.000461, 6299.89
8, 1901, 2.4557, 0.000461, 6386.33
8, 1921, 2.1474, 0.000461, 6472.72
8, 1941, 2.0138, 0.000460, 6533.93
8, 1961, 2.1106, 0.000460, 6590.86
8, 1981, 2.2285, 0.000460, 6647.15
8, 2001, 2.1645, 0.000460, 6703.71
8, 2021, 2.1232, 0.000460, 6760.55
8, 2041, 1.9013, 0.000460, 6817.36
8, 2061, 2.0640, 0.000460, 6891.20
8, 2081, 1.8650, 0.000460, 6977.10
8, 2101, 2.1525, 0.000460, 7063.09
8, 2121, 2.0038, 0.000460, 7133.33
8, 2141, 2.1175, 0.000460, 7190.08
8, 2161, 2.2029, 0.000460, 7246.87
8, 2181, 2.1582, 0.000460, 7303.51
8, 2201, 1.8161, 0.000460, 7360.40
8, 2221, 1.8433, 0.000460, 7417.25
8, 2241, 2.4390, 0.000459, 7478.52
8, 2261, 2.1330, 0.000459, 7564.73
8, 2281, 2.1299, 0.000459, 7650.96
8, 2301, 1.9735, 0.000459, 7734.57
8, 2321, 2.1592, 0.000459, 7791.36
8, 2341, 2.0413, 0.000459, 7848.18
8, 2361, 2.2066, 0.000459, 7904.93
8, 2381, 1.9432, 0.000459, 7961.93
8, 2401, 2.1105, 0.000459, 8018.83
8, 2421, 2.3440, 0.000459, 8075.72
8, 2441, 2.0766, 0.000459, 8152.62
8, 2461, 2.2225, 0.000459, 8238.25
8, 2481, 2.0018, 0.000459, 8324.43
8, 2501, 2.0153, 0.000459, 8391.71
8, 2521, 2.4005, 0.000459, 8448.17
8, 2541, 2.2845, 0.000458, 8504.60
8, 2561, 2.3324, 0.000458, 8561.49
8, 2581, 2.2246, 0.000458, 8618.48
8, 2601, 2.1196, 0.000458, 8675.41
8, 2621, 1.9068, 0.000458, 8740.02
8, 2641, 1.9483, 0.000458, 8826.60
8, 2661, 2.3097, 0.000458, 8912.94
8, 2681, 2.1835, 0.000458, 8992.57
8, 2701, 1.8714, 0.000458, 9049.30
8, 2721, 2.2865, 0.000458, 9105.98
8, 2741, 1.9202, 0.000458, 9162.71
8, 2761, 1.9680, 0.000458, 9219.85
8, 2781, 2.1712, 0.000458, 9276.77
8, 2801, 2.1031, 0.000458, 9333.74
8, 2821, 1.9050, 0.000458, 9416.68
8, 2841, 1.9450, 0.000457, 9502.30
8, 2861, 2.3380, 0.000457, 9588.44
8, 2881, 2.2032, 0.000457, 9648.97
8, 2901, 2.0809, 0.000457, 9705.87
8, 2921, 1.9344, 0.000457, 9762.50
8, 2941, 2.0165, 0.000457, 9819.61
8, 2961, 2.0139, 0.000457, 9876.51
8, 2981, 2.1275, 0.000457, 9933.42
8, 3001, 2.1888, 0.000457, 10002.63
8, 3021, 2.1764, 0.000457, 10088.61
8, 3041, 1.9527, 0.000457, 10175.37
8, 3061, 2.0990, 0.000457, 10250.87
8, 3081, 1.9568, 0.000457, 10307.62
8, 3101, 1.9395, 0.000457, 10364.24
8, 3121, 2.0658, 0.000457, 10420.96
8, 3141, 2.2233, 0.000456, 10477.82
8, 3161, 1.8203, 0.000456, 10534.76
8, 3181, 1.9596, 0.000456, 10591.58
8, 3201, 2.2506, 0.000456, 10675.05
8, 3221, 2.1326, 0.000456, 10761.26
8, 3241, 2.2296, 0.000456, 10847.91
8, 3261, 2.1088, 0.000456, 10907.91
8, 3281, 2.0155, 0.000456, 10964.66
8, 3301, 2.1382, 0.000456, 11021.38
8, 3321, 2.3333, 0.000456, 11078.23
8, 3341, 2.0068, 0.000456, 11135.33
8, 3361, 2.2105, 0.000456, 11192.20
8, 3381, 1.8358, 0.000456, 11265.90
8, 3401, 2.2481, 0.000456, 11351.23
8, 3421, 1.9574, 0.000456, 11437.37
8, 3441, 2.2058, 0.000455, 11507.63
8, 3461, 2.1723, 0.000455, 11564.41
8, 3481, 2.0767, 0.000455, 11620.99
8, 3501, 2.2824, 0.000455, 11677.83
8, 3521, 2.0314, 0.000455, 11734.88
8, 3541, 2.1168, 0.000455, 11791.69
8, 3561, 1.8631, 0.000455, 11848.59
8, 3581, 2.1554, 0.000455, 11932.63
8, 3601, 1.9642, 0.000455, 12018.47
8, 3621, 2.1334, 0.000455, 12104.78
8, 3641, 2.1587, 0.000455, 12163.77
8, 3661, 1.8311, 0.000455, 12220.52
8, 3681, 2.2920, 0.000455, 12277.18
8, 3701, 2.1676, 0.000455, 12333.99
8, 3721, 2.2240, 0.000454, 12390.96
8, 3741, 1.9614, 0.000454, 12448.02
8, 3761, 2.1529, 0.000454, 12516.92
8, 3781, 2.2557, 0.000454, 12603.05
8, 3801, 2.0255, 0.000454, 12689.56
8, 3821, 1.9654, 0.000454, 12764.79
8, 3841, 2.0310, 0.000454, 12821.48
8, 3861, 2.2184, 0.000454, 12878.21
8, 3881, 1.9893, 0.000454, 12935.13
8, 3901, 1.9828, 0.000454, 12991.92
8, 3921, 2.0621, 0.000454, 13048.71
8, 3941, 1.9347, 0.000454, 13105.65
8, 3961, 2.3500, 0.000454, 13188.82
8, 3981, 2.2936, 0.000454, 13274.52
8, 4001, 1.9235, 0.000454, 13360.54
8, 4021, 2.1495, 0.000453, 13421.01
8, 4041, 2.2045, 0.000453, 13477.77
8, 4061, 2.1851, 0.000453, 13534.51
8, 4081, 2.1693, 0.000453, 13591.33
8, 4101, 2.2030, 0.000453, 13648.10
8, 4121, 2.0470, 0.000453, 13705.13
8, 4141, 2.1174, 0.000453, 13772.57
8, 4161, 2.1691, 0.000453, 13858.21
8, 4181, 2.0117, 0.000453, 13944.04
8, 4201, 2.0706, 0.000453, 14020.44
8, 4221, 2.3873, 0.000453, 14077.20
8, 4241, 1.9894, 0.000453, 14133.82
8, 4261, 2.3147, 0.000453, 14190.62
8, 4281, 2.1130, 0.000453, 14247.68
8, 4301, 2.0605, 0.000452, 14304.52
8, 4321, 1.9290, 0.000452, 14361.47
8, 4341, 2.1088, 0.000452, 14447.11
8, 4361, 1.6398, 0.000452, 14529.13
9, 1, 1.9889, 0.000452, 8.98
9, 21, 1.5839, 0.000452, 92.09
9, 41, 1.8907, 0.000452, 147.03
9, 61, 2.0643, 0.000452, 201.96
9, 81, 2.2107, 0.000452, 256.73
9, 101, 1.7306, 0.000452, 311.69
9, 121, 2.0954, 0.000452, 366.75
9, 141, 1.6636, 0.000452, 421.86
9, 161, 1.8082, 0.000452, 476.95
9, 181, 2.0236, 0.000452, 560.56
9, 201, 1.8294, 0.000452, 644.61
9, 221, 2.1466, 0.000451, 727.99
9, 241, 1.9083, 0.000451, 785.96
9, 261, 1.8639, 0.000451, 840.90
9, 281, 2.2390, 0.000451, 895.84
9, 301, 1.9076, 0.000451, 950.71
9, 321, 1.7213, 0.000451, 1005.76
9, 341, 1.7135, 0.000451, 1061.07
9, 361, 2.0126, 0.000451, 1116.38
9, 381, 1.9167, 0.000451, 1197.56
9, 401, 1.9105, 0.000451, 1280.41
9, 421, 2.3509, 0.000451, 1363.86
9, 441, 1.9901, 0.000451, 1423.85
9, 461, 2.1313, 0.000451, 1478.83
9, 481, 1.9660, 0.000451, 1533.87
9, 501, 1.9846, 0.000450, 1588.99
9, 521, 1.9256, 0.000450, 1644.05
9, 541, 2.1585, 0.000450, 1699.05
9, 561, 2.0609, 0.000450, 1757.59
9, 581, 1.8315, 0.000450, 1840.89
9, 601, 2.2967, 0.000450, 1924.55
9, 621, 1.7489, 0.000450, 2007.57
9, 641, 1.9960, 0.000450, 2062.43
9, 661, 1.7635, 0.000450, 2117.39
9, 681, 1.9492, 0.000450, 2172.56
9, 701, 2.0117, 0.000450, 2227.67
9, 721, 2.1710, 0.000450, 2282.88
9, 741, 1.9138, 0.000450, 2338.23
9, 761, 2.1201, 0.000450, 2400.52
9, 781, 1.8844, 0.000449, 2483.70
9, 801, 1.8587, 0.000449, 2567.47
9, 821, 2.0196, 0.000449, 2647.08
9, 841, 2.0941, 0.000449, 2702.10
9, 861, 2.2993, 0.000449, 2757.21
9, 881, 2.0869, 0.000449, 2812.51
9, 901, 2.1529, 0.000449, 2867.87
9, 921, 2.0146, 0.000449, 2923.06
9, 941, 1.8981, 0.000449, 2978.06
9, 961, 2.1588, 0.000449, 3043.12
9, 981, 1.9127, 0.000449, 3126.47
9, 1001, 1.9483, 0.000449, 3210.11
9, 1021, 2.2212, 0.000449, 3286.63
9, 1041, 1.9565, 0.000449, 3341.67
9, 1061, 2.2456, 0.000448, 3396.95
9, 1081, 1.9337, 0.000448, 3452.08
9, 1101, 2.2329, 0.000448, 3507.36
9, 1121, 2.0743, 0.000448, 3562.66
9, 1141, 2.1339, 0.000448, 3617.72
9, 1161, 2.0002, 0.000448, 3682.53
9, 1181, 1.9177, 0.000448, 3766.11
9, 1201, 1.7614, 0.000448, 3850.06
9, 1221, 2.0906, 0.000448, 3926.78
9, 1241, 2.0192, 0.000448, 3981.82
9, 1261, 1.9272, 0.000448, 4036.88
9, 1281, 1.9694, 0.000448, 4091.96
9, 1301, 1.7099, 0.000448, 4147.25
9, 1321, 2.1231, 0.000447, 4202.57
9, 1341, 2.0063, 0.000447, 4257.78
9, 1361, 1.9285, 0.000447, 4316.76
9, 1381, 2.1005, 0.000447, 4400.04
9, 1401, 1.9603, 0.000447, 4483.78
9, 1421, 2.0730, 0.000447, 4566.87
9, 1441, 1.8092, 0.000447, 4621.98
9, 1461, 2.0672, 0.000447, 4677.17
9, 1481, 2.0097, 0.000447, 4732.33
9, 1501, 2.0524, 0.000447, 4787.33
9, 1521, 2.1156, 0.000447, 4842.57
9, 1541, 1.9558, 0.000447, 4897.82
9, 1561, 2.1622, 0.000447, 4955.37
9, 1581, 2.0076, 0.000447, 5037.95
9, 1601, 1.9077, 0.000446, 5120.95
9, 1621, 2.2321, 0.000446, 5204.17
9, 1641, 2.1164, 0.000446, 5260.23
9, 1661, 1.9839, 0.000446, 5315.35
9, 1681, 1.8953, 0.000446, 5370.27
9, 1701, 2.1080, 0.000446, 5425.51
9, 1721, 2.0590, 0.000446, 5480.85
9, 1741, 2.2791, 0.000446, 5536.17
9, 1761, 2.1207, 0.000446, 5599.15
9, 1781, 2.4149, 0.000446, 5681.84
9, 1801, 2.1987, 0.000446, 5765.07
9, 1821, 2.2377, 0.000446, 5843.39
9, 1841, 2.0763, 0.000446, 5898.32
9, 1861, 2.0438, 0.000445, 5953.37
9, 1881, 2.1173, 0.000445, 6008.52
9, 1901, 2.0113, 0.000445, 6063.81
9, 1921, 2.0598, 0.000445, 6119.06
9, 1941, 2.1798, 0.000445, 6174.29
9, 1961, 2.0029, 0.000445, 6245.43
9, 1981, 1.9829, 0.000445, 6328.63
9, 2001, 2.1564, 0.000445, 6412.43
9, 2021, 2.3512, 0.000445, 6482.87
9, 2041, 1.9050, 0.000445, 6537.90
9, 2061, 1.9740, 0.000445, 6593.07
9, 2081, 1.8479, 0.000445, 6648.21
9, 2101, 1.9248, 0.000445, 6703.61
9, 2121, 1.9492, 0.000445, 6758.69
9, 2141, 2.1399, 0.000444, 6813.90
9, 2161, 2.1365, 0.000444, 6890.42
9, 2181, 1.9800, 0.000444, 6973.72
9, 2201, 2.1605, 0.000444, 7057.38
9, 2221, 1.9859, 0.000444, 7122.47
9, 2241, 2.3058, 0.000444, 7177.55
9, 2261, 2.5159, 0.000444, 7232.48
9, 2281, 1.8001, 0.000444, 7287.49
9, 2301, 2.0465, 0.000444, 7342.70
9, 2321, 2.2488, 0.000444, 7397.90
9, 2341, 2.2802, 0.000444, 7453.28
9, 2361, 1.9460, 0.000444, 7531.22
9, 2381, 2.3275, 0.000444, 7614.40
9, 2401, 2.1602, 0.000443, 7698.19
9, 2421, 1.9850, 0.000443, 7762.28
9, 2441, 1.9481, 0.000443, 7817.36
9, 2461, 2.0919, 0.000443, 7872.72
9, 2481, 2.0700, 0.000443, 7927.86
9, 2501, 2.0610, 0.000443, 7983.07
9, 2521, 2.1756, 0.000443, 8038.37
9, 2541, 2.1145, 0.000443, 8093.67
9, 2561, 2.3500, 0.000443, 8173.35
9, 2581, 2.0018, 0.000443, 8256.88
9, 2601, 1.8830, 0.000443, 8340.64
9, 2621, 1.9122, 0.000443, 8403.23
9, 2641, 2.1140, 0.000443, 8458.26
9, 2661, 1.9916, 0.000442, 8513.33
9, 2681, 1.9277, 0.000442, 8568.41
9, 2701, 1.9300, 0.000442, 8623.67
9, 2721, 2.2172, 0.000442, 8678.86
9, 2741, 2.2870, 0.000442, 8734.01
9, 2761, 2.2274, 0.000442, 8816.37
9, 2781, 2.1392, 0.000442, 8899.94
9, 2801, 2.1473, 0.000442, 8983.71
9, 2821, 2.1287, 0.000442, 9042.80
9, 2841, 2.1699, 0.000442, 9098.00
9, 2861, 1.8335, 0.000442, 9152.81
9, 2881, 2.1067, 0.000442, 9208.07
9, 2901, 2.2184, 0.000442, 9263.57
9, 2921, 2.2432, 0.000441, 9318.89
9, 2941, 1.9381, 0.000441, 9379.58
9, 2961, 1.9841, 0.000441, 9461.78
9, 2981, 2.0515, 0.000441, 9544.94
9, 3001, 2.0269, 0.000441, 9626.18
9, 3021, 2.0773, 0.000441, 9681.26
9, 3041, 1.9176, 0.000441, 9736.40
9, 3061, 1.9604, 0.000441, 9791.31
9, 3081, 2.1694, 0.000441, 9846.62
9, 3101, 2.2696, 0.000441, 9901.69
9, 3121, 2.1639, 0.000441, 9957.00
9, 3141, 2.0239, 0.000441, 10019.78
9, 3161, 1.9492, 0.000441, 10101.74
9, 3181, 2.2544, 0.000440, 10184.87
9, 3201, 1.9739, 0.000440, 10264.41
9, 3221, 1.8173, 0.000440, 10319.58
9, 3241, 2.0272, 0.000440, 10374.77
9, 3261, 1.9035, 0.000440, 10430.08
9, 3281, 2.0413, 0.000440, 10485.32
9, 3301, 1.8588, 0.000440, 10540.74
9, 3321, 2.1713, 0.000440, 10595.92
9, 3341, 1.7378, 0.000440, 10663.45
9, 3361, 2.2747, 0.000440, 10746.15
9, 3381, 2.1626, 0.000440, 10829.46
9, 3401, 1.8442, 0.000440, 10903.22
9, 3421, 2.1715, 0.000440, 10958.35
9, 3441, 2.0446, 0.000439, 11013.39
9, 3461, 1.9145, 0.000439, 11068.74
9, 3481, 2.2769, 0.000439, 11124.06
9, 3501, 1.9824, 0.000439, 11179.42
9, 3521, 2.1515, 0.000439, 11234.74
9, 3541, 1.8171, 0.000439, 11308.02
9, 3561, 2.2693, 0.000439, 11390.67
9, 3581, 2.3140, 0.000439, 11473.66
9, 3601, 2.0321, 0.000439, 11541.30
9, 3621, 2.0315, 0.000439, 11596.34
9, 3641, 1.9039, 0.000439, 11651.52
9, 3661, 2.1486, 0.000439, 11706.80
9, 3681, 1.9027, 0.000438, 11762.20
9, 3701, 2.0085, 0.000438, 11817.63
9, 3721, 2.0205, 0.000438, 11873.60
9, 3741, 1.9650, 0.000438, 11956.00
9, 3761, 2.3103, 0.000438, 12039.70
9, 3781, 2.1897, 0.000438, 12123.58
9, 3801, 2.2477, 0.000438, 12181.15
9, 3821, 1.9437, 0.000438, 12236.40
9, 3841, 1.8709, 0.000438, 12291.29
9, 3861, 2.1725, 0.000438, 12346.29
9, 3881, 1.7000, 0.000438, 12401.63
9, 3901, 1.9590, 0.000438, 12456.82
9, 3921, 2.1896, 0.000438, 12522.71
9, 3941, 1.9673, 0.000437, 12605.28
9, 3961, 1.9865, 0.000437, 12688.39
9, 3981, 2.0054, 0.000437, 12764.10
9, 4001, 1.9333, 0.000437, 12819.00
9, 4021, 2.0856, 0.000437, 12874.04
9, 4041, 2.0700, 0.000437, 12929.13
9, 4061, 2.2001, 0.000437, 12984.15
9, 4081, 2.2054, 0.000437, 13039.40
9, 4101, 2.2069, 0.000437, 13094.72
9, 4121, 1.9163, 0.000437, 13162.15
9, 4141, 2.0906, 0.000437, 13245.19
9, 4161, 2.0739, 0.000437, 13328.92
9, 4181, 2.0787, 0.000437, 13402.84
9, 4201, 1.9982, 0.000436, 13457.94
9, 4221, 2.0727, 0.000436, 13512.98
9, 4241, 2.1170, 0.000436, 13568.00
9, 4261, 2.1404, 0.000436, 13623.40
9, 4281, 1.8962, 0.000436, 13678.63
9, 4301, 1.8715, 0.000436, 13733.90
9, 4321, 1.8736, 0.000436, 13811.51
9, 4341, 1.9518, 0.000436, 13894.37
9, 4361, 1.4540, 0.000436, 13973.74
10, 1, 1.9148, 0.000436, 9.04
10, 21, 1.9585, 0.000436, 65.74
10, 41, 1.9373, 0.000436, 118.05
10, 61, 1.8828, 0.000436, 170.35
10, 81, 1.6583, 0.000435, 222.58
10, 101, 1.9950, 0.000435, 274.93
10, 121, 2.0201, 0.000435, 327.40
10, 141, 2.1065, 0.000435, 379.72
10, 161, 1.8577, 0.000435, 445.66
10, 181, 1.7050, 0.000435, 523.98
10, 201, 2.0196, 0.000435, 602.71
10, 221, 1.8626, 0.000435, 674.32
10, 241, 1.6407, 0.000435, 726.92
10, 261, 1.6295, 0.000435, 778.71
10, 281, 1.6692, 0.000435, 831.20
10, 301, 2.1002, 0.000435, 883.63
10, 321, 1.7869, 0.000434, 936.24
10, 341, 1.6501, 0.000434, 988.82
10, 361, 2.2149, 0.000434, 1051.49
10, 381, 1.8430, 0.000434, 1129.85
10, 401, 2.2036, 0.000434, 1208.82
10, 421, 2.1526, 0.000434, 1284.58
10, 441, 1.7774, 0.000434, 1336.94
10, 461, 1.7858, 0.000434, 1389.33
10, 481, 2.0157, 0.000434, 1442.07
10, 501, 1.8860, 0.000434, 1494.54
10, 521, 2.1600, 0.000434, 1546.97
10, 541, 1.9153, 0.000434, 1599.48
10, 561, 1.9622, 0.000434, 1652.83
10, 581, 1.9844, 0.000433, 1731.03
10, 601, 2.0834, 0.000433, 1810.09
10, 621, 1.9213, 0.000433, 1889.43
10, 641, 1.7894, 0.000433, 1947.74
10, 661, 1.9173, 0.000433, 2000.18
10, 681, 1.8423, 0.000433, 2052.49
10, 701, 2.0335, 0.000433, 2104.83
10, 721, 1.8503, 0.000433, 2157.45
10, 741, 2.0078, 0.000433, 2210.08
10, 761, 1.8128, 0.000433, 2262.58
10, 781, 2.0679, 0.000433, 2328.95
10, 801, 1.7759, 0.000433, 2407.24
10, 821, 1.8210, 0.000432, 2485.95
10, 841, 1.8925, 0.000432, 2558.04
10, 861, 2.0011, 0.000432, 2610.52
10, 881, 1.8641, 0.000432, 2662.83
10, 901, 1.6808, 0.000432, 2715.16
10, 921, 1.8883, 0.000432, 2767.66
10, 941, 2.0311, 0.000432, 2820.32
10, 961, 1.8121, 0.000432, 2872.68
10, 981, 2.1403, 0.000432, 2932.97
10, 1001, 1.9610, 0.000432, 3011.40
10, 1021, 1.7146, 0.000432, 3090.79
10, 1041, 1.8840, 0.000432, 3168.69
10, 1061, 1.9369, 0.000431, 3221.30
10, 1081, 1.9226, 0.000431, 3273.83
10, 1101, 2.0522, 0.000431, 3325.90
10, 1121, 1.8946, 0.000431, 3378.36
10, 1141, 2.1737, 0.000431, 3431.04
10, 1161, 1.8283, 0.000431, 3483.57
10, 1181, 1.9339, 0.000431, 3539.51
10, 1201, 1.8140, 0.000431, 3617.72
10, 1221, 2.1029, 0.000431, 3696.38
10, 1241, 2.1801, 0.000431, 3775.43
10, 1261, 1.7863, 0.000431, 3831.01
10, 1281, 1.9518, 0.000431, 3883.61
10, 1301, 1.8207, 0.000430, 3935.78
10, 1321, 1.9112, 0.000430, 3987.92
10, 1341, 2.3621, 0.000430, 4040.41
10, 1361, 1.5488, 0.000430, 4092.98
10, 1381, 1.7822, 0.000430, 4145.48
10, 1401, 1.8711, 0.000430, 4222.32
10, 1421, 2.1149, 0.000430, 4301.42
10, 1441, 1.9190, 0.000430, 4381.13
10, 1461, 2.2486, 0.000430, 4441.99
10, 1481, 1.9430, 0.000430, 4494.37
10, 1501, 1.6873, 0.000430, 4546.68
10, 1521, 1.6563, 0.000430, 4599.13
10, 1541, 2.1242, 0.000429, 4651.71
10, 1561, 1.8150, 0.000429, 4704.29
10, 1581, 1.8047, 0.000429, 4756.82
10, 1601, 1.7068, 0.000429, 4826.82
10, 1621, 1.9135, 0.000429, 4905.86
10, 1641, 2.0076, 0.000429, 4985.55
10, 1661, 1.7159, 0.000429, 5053.33
10, 1681, 1.7298, 0.000429, 5105.80
10, 1701, 1.9020, 0.000429, 5158.10
10, 1721, 1.9149, 0.000429, 5210.59
10, 1741, 2.1450, 0.000429, 5263.14
10, 1761, 1.7708, 0.000429, 5315.82
10, 1781, 1.9008, 0.000428, 5368.42
10, 1801, 1.9931, 0.000428, 5434.68
10, 1821, 1.8756, 0.000428, 5513.11
10, 1841, 2.0873, 0.000428, 5592.20
10, 1861, 1.8790, 0.000428, 5664.15
10, 1881, 2.0907, 0.000428, 5716.55
10, 1901, 1.8431, 0.000428, 5768.99
10, 1921, 1.8969, 0.000428, 5821.41
10, 1941, 2.0646, 0.000428, 5873.94
10, 1961, 1.8924, 0.000428, 5926.53
10, 1981, 2.1962, 0.000428, 5979.12
10, 2001, 1.7452, 0.000428, 6040.64
10, 2021, 2.1002, 0.000427, 6118.39
10, 2041, 1.8884, 0.000427, 6197.25
10, 2061, 1.7619, 0.000427, 6274.07
10, 2081, 1.8298, 0.000427, 6326.69
10, 2101, 1.9192, 0.000427, 6379.32
10, 2121, 2.0054, 0.000427, 6431.65
10, 2141, 2.2527, 0.000427, 6484.21
10, 2161, 2.0138, 0.000427, 6536.75
10, 2181, 2.0106, 0.000427, 6589.41
10, 2201, 2.0466, 0.000427, 6651.27
10, 2221, 1.9305, 0.000427, 6729.69
10, 2241, 2.1842, 0.000427, 6808.72
10, 2261, 2.1209, 0.000426, 6885.40
10, 2281, 1.8186, 0.000426, 6937.84
10, 2301, 1.9458, 0.000426, 6990.32
10, 2321, 1.8417, 0.000426, 7042.72
10, 2341, 2.1614, 0.000426, 7095.38
10, 2361, 1.8940, 0.000426, 7147.88
10, 2381, 2.0078, 0.000426, 7200.52
10, 2401, 1.8447, 0.000426, 7268.31
10, 2421, 1.9447, 0.000426, 7346.90
10, 2441, 1.8698, 0.000426, 7426.19
10, 2461, 1.7862, 0.000426, 7496.74
10, 2481, 1.8506, 0.000426, 7549.20
10, 2501, 2.2996, 0.000425, 7601.06
10, 2521, 1.8781, 0.000425, 7653.35
10, 2541, 1.8857, 0.000425, 7705.88
10, 2561, 1.9513, 0.000425, 7758.54
10, 2581, 2.1086, 0.000425, 7810.99
10, 2601, 2.1458, 0.000425, 7875.24
10, 2621, 2.1527, 0.000425, 7953.30
10, 2641, 1.8652, 0.000425, 8032.22
10, 2661, 1.9603, 0.000425, 8106.18
10, 2681, 1.7522, 0.000425, 8158.56
10, 2701, 1.8965, 0.000425, 8210.94
10, 2721, 2.1335, 0.000424, 8263.45
10, 2741, 2.0633, 0.000424, 8315.97
10, 2761, 1.8953, 0.000424, 8368.61
10, 2781, 1.7768, 0.000424, 8421.13
10, 2801, 2.0948, 0.000424, 8473.65
10, 2821, 2.1207, 0.000424, 8551.50
10, 2841, 1.9940, 0.000424, 8630.47
10, 2861, 2.1150, 0.000424, 8709.65
10, 2881, 1.7413, 0.000424, 8768.99
10, 2901, 2.0469, 0.000424, 8821.33
10, 2921, 2.1695, 0.000424, 8874.09
10, 2941, 1.8361, 0.000424, 8926.33
10, 2961, 1.9773, 0.000423, 8980.14
10, 2981, 2.0579, 0.000423, 9038.16
10, 3001, 1.9768, 0.000423, 9119.49
10, 3021, 2.0951, 0.000423, 9218.57
10, 3041, 2.1614, 0.000423, 9302.68
10, 3061, 1.9629, 0.000423, 9395.82
10, 3081, 1.9389, 0.000423, 9484.82
10, 3101, 2.0198, 0.000423, 9584.21
10, 3121, 1.8864, 0.000423, 9673.56
10, 3141, 1.9739, 0.000423, 9769.35
10, 3161, 2.0559, 0.000423, 9880.34
10, 3181, 2.1047, 0.000422, 9998.19
